"route","animal","species","type","frequency","project","recv1","recv2","lon1","lat1","lon2","lat2","dtStart","dtEnd"
"2501.4141","15410","4760","LineString","166.38","38",2501,4141,-63.343,45.3673,-56.8629,5.9592,2017-09-05,2017-09-10
"2501.4218","17133","4690","LineString","166.38","78",2501,4218,-63.343,45.3673,-75.9026,40.3201,2018-09-22,2018-11-01
"2501.4442","21664,13637","4690,4180","LineString","166.38","3,78",4442,2501,-63.8253,46.1655,-63.343,45.3673,2017-09-02,2017-09-02
"2501.4723","11726","4180","LineString","166.38","67",4723,2501,-93.8301,58.6659,-63.343,45.3673,2017-08-01,2017-09-01
"2501.4770","11921,15225","4690,4180","LineString","166.38","38,59",2501,4770,-63.343,45.3673,-63.794,44.4745,2017-07-18,2017-08-24
"2501.5684","17154,17089,17133,17156","4690,4690,4690,4690","LineString","166.38","78",5684,2501,-63.8219,45.8894,-63.343,45.3673,2018-08-24,2018-09-22
"2501.5713","14206","4690","LineString","166.38","3",5713,2501,-70.1677,47.3109,-63.343,45.3673,2017-09-15,2017-09-16
"2501.5898","17100","4690","LineString","166.38","78",5898,2501,-64.2821,45.8507,-63.343,45.3673,2018-09-30,2018-09-30
"2501.6000","17100","4690","LineString","166.38","78",2501,6000,-63.343,45.3673,-61.8957,45.0546,2018-09-30,2018-09-30
"2504.2504","187,196","19030,19000","LineString","166.38","74",2504,2504,-72.565954,42.341211,-72.565954,42.341211,2015-05-12,2015-05-15
"2504.2508","191,198,152","16620,19000,17150","LineString","166.38","74",2504,2508,-72.565954,42.341211,-72.537644,42.488012,2015-05-13,2015-05-21
"2504.2512","189,196,1839","19030,19000,4670","LineString","166.38","38,74",2504,2512,-72.565954,42.341211,-72.473924,42.680668,2015-05-17,2015-10-26
"2504.2513","193,1746,2508,2563","15580,4690,15570,15580","LineString","166.38","38,49,74",2504,2513,-72.565954,42.341211,-72.50796,42.71153,2015-05-17,2015-09-30
"2504.2595","4467,1951,54,52","16820,15580,15600,15580","LineString","166.38","74,86",2595,2504,-73.10374,41.15339,-72.565954,42.341211,2015-10-03,2015-10-17
"2504.2608","1711","4690","LineString","166.38","38",2504,2608,-72.565954,42.341211,-70.2436,42.0658,2015-09-12,2015-09-12
"2504.2730","6052,6047","35407,35407","LineString","166.38","26",2504,2730,-72.565954,42.341211,-64.3536,45.8906,2015-07-30,2015-08-02
"2504.2830","165","15580","LineString","166.38","74",2504,2830,-72.565954,42.341211,-75.95724,37.1499,2015-09-30,2015-10-11
"2504.3156","192","16620","LineString","166.38","74",2504,3156,-72.565954,42.341211,-63.7477,50.1952,2015-05-13,2015-06-05
"2504.3192","2563","15580","LineString","166.38","49",2504,3192,-72.565954,42.341211,-74.5417,4.3224,2015-09-30,2016-03-15
"2504.3468","1737,1729,1702,1749","4690,4690,4760,4690","LineString","166.38","38",2504,3468,-72.565954,42.341211,-72.163,41.1894,2015-08-12,2015-08-27
"2504.3577","1839","4670","LineString","166.38","38",2504,3577,-72.565954,42.341211,-71.552704,41.1532,2015-10-26,2015-10-26
"2504.3618","1714","4760","LineString","166.38","38",2504,3618,-72.565954,42.341211,-71.5762,41.3734,2015-09-01,2015-09-01
"2504.4186","199","16940","LineString","166.38","74",2504,4186,-72.565954,42.341211,-70.8084,42.7804,2015-05-16,2015-05-17
"2504.4518","1703","4760","LineString","166.38","38",2504,4518,-72.565954,42.341211,-71.8838,41.3063,2015-08-27,2015-08-27
"2508.2510","9917,10772,10766","15580,16610,16610","LineString","166.38","74,109",2510,2508,-72.716567,42.606991,-72.537644,42.488012,2016-10-03,2016-10-06
"2508.2512","6039,6054,52","35407,35407,15580","LineString","166.38","26,74",2512,2508,-72.473924,42.680668,-72.537644,42.488012,2015-07-23,2015-10-16
"2508.2513","188,1894,6039,328,2564","19000,4690,35407,17130,15560","LineString","166.38","26,49,59,74,95",2508,2513,-72.537644,42.488012,-72.50796,42.71153,2015-05-19,2015-10-08
"2508.2514","191,198,152,51","16620,19000,17150,15600","LineString","166.38","74",2508,2514,-72.537644,42.488012,-72.798672,42.849763,2015-05-18,2015-10-08
"2508.2515","160","15580","LineString","166.38","74",2515,2508,-72.5381,42.855072,-72.537644,42.488012,2015-09-24,2015-10-02
"2508.2878","9947,9917","15580,15580","LineString","166.38","109",2508,2878,-72.537644,42.488012,-79.6134,32.9071,2016-09-28,2016-10-25
"2508.2900","9944,10786,10766,10548","15580,15580,16610,16610","LineString","166.38","74,109",2508,2900,-72.537644,42.488012,-72.566,42.3412,2016-09-23,2016-10-14
"2508.2905","4467","16820","LineString","166.38","86",2508,2905,-72.537644,42.488012,-66.7366,44.765,2015-10-07,2015-10-11
"2508.3066","10773","16820","LineString","166.38","74",2508,3066,-72.537644,42.488012,-73.1037,41.1534,2016-10-03,2016-10-09
"2508.3248","9947,10777","15580,15580","LineString","166.38","74,109",3248,2508,-72.5381,42.8551,-72.537644,42.488012,2016-09-28,2016-10-04
"2508.3472","10772","16610","LineString","166.38","74",2508,3472,-72.537644,42.488012,-73.9848,40.4296,2016-10-05,2016-10-10
"2508.4186","10863","15560","LineString","166.38","49",2508,4186,-72.537644,42.488012,-70.8084,42.7804,2016-10-09,2016-10-09
"2508.4247","10785","16820","LineString","166.38","74",2508,4247,-72.537644,42.488012,-72.6339,42.2975,2016-10-09,2016-10-09
"2508.4639","9933","15580","LineString","166.38","109",2508,4639,-72.537644,42.488012,-73.2157,40.6328,2016-09-24,2016-09-25
"2508.4712","9924,9944,9933,10773,10786,10546,10785,10548","15580,15580,15580,16820,15580,15580,16820,16610","LineString","166.38","74,109",4712,2508,-72.4739,42.6807,-72.537644,42.488012,2016-09-21,2016-10-14
"2510.2514","174,55","15580,15580","LineString","166.38","74",2514,2510,-72.798672,42.849763,-72.716567,42.606991,2015-09-24,2015-09-30
"2510.2729","7739","4980","LineString","166.38","82",2729,2510,-79.5371,44.0241,-72.716567,42.606991,2016-01-11,2016-04-19
"2510.3007","6253","16580","LineString","166.38","35",3007,2510,-79.2854,40.135,-72.716567,42.606991,2016-05-23,2016-05-25
"2510.3061","10767","16820","LineString","166.38","74",3061,2510,-72.7987,42.8498,-72.716567,42.606991,2016-10-05,2016-10-05
"2510.3248","9915,10772","15580,16610","LineString","166.38","74,109",3248,2510,-72.5381,42.8551,-72.716567,42.606991,2016-09-23,2016-10-04
"2510.3445","9917","15580","LineString","166.38","109",3445,2510,-72.3792,43.4808,-72.716567,42.606991,2016-10-02,2016-10-03
"2510.4247","10767","16820","LineString","166.38","74",2510,4247,-72.716567,42.606991,-72.6339,42.2975,2016-10-05,2016-10-05
"2510.4712","7739,6253,10766","4980,16580,16610","LineString","166.38","35,74,82",2510,4712,-72.716567,42.606991,-72.4739,42.6807,2016-04-19,2016-10-06
"2511.2513","1731","4760","LineString","166.38","38",2511,2513,-72.355163,42.691357,-72.50796,42.71153,2015-08-31,2015-09-01
"2511.2580","7742","4980","LineString","166.38","82",2580,2511,-71.5589,41.2136,-72.355163,42.691357,2015-11-10,2016-03-09
"2511.3061","9933","15580","LineString","166.38","109",3061,2511,-72.7987,42.8498,-72.355163,42.691357,2016-09-23,2016-09-23
"2511.3114","10547","16610","LineString","166.38","74",2511,3114,-72.355163,42.691357,-72.6,42.0326,2016-10-14,2016-10-14
"2511.3158","7742","4980","LineString","166.38","82",2511,3158,-72.355163,42.691357,-63.9094,50.1911,2016-03-09,2016-09-03
"2511.3248","9936","15580","LineString","166.38","109",2511,3248,-72.355163,42.691357,-72.5381,42.8551,2016-09-12,2016-09-12
"2511.3532","9936","15580","LineString","166.38","109",3532,2511,-66.0145,43.3947,-72.355163,42.691357,2016-09-03,2016-09-12
"2511.4712","7086,9933","19030,15580","LineString","166.38","74,109",4712,2511,-72.4739,42.6807,-72.355163,42.691357,2016-05-23,2016-09-23
"2512.2512","2508","15570","LineString","166.38","49",2512,2512,-72.473924,42.680668,-72.473924,42.680668,2015-09-24,2015-09-25
"2512.2513","189,182,1498,1779,1810,1750,1733,1764,5544,1770,328,2563,300","19030,15580,4680,4760,4690,4760,4760,4690,41384,4690,17130,15580,100270","LineString","166.38","38,49,63,71,74,95",2512,2513,-72.473924,42.680668,-72.50796,42.71153,2015-05-17,2015-10-09
"2512.2514","5544,66,1839","41384,41384,4670","LineString","166.38","38,74",2514,2512,-72.798672,42.849763,-72.473924,42.680668,2015-09-12,2015-10-26
"2512.2515","165","15580","LineString","166.38","74",2515,2512,-72.5381,42.855072,-72.473924,42.680668,2015-09-24,2015-09-30
"2512.2580","7731","4980","LineString","166.38","82",2580,2512,-71.5589,41.2136,-72.473924,42.680668,2015-11-10,2015-11-16
"2512.2608","1719","4760","LineString","166.38","38",2512,2608,-72.473924,42.680668,-70.2436,42.0658,2015-08-31,2015-09-01
"2512.2622","7731,7746","4980,4980","LineString","166.38","82",2512,2622,-72.473924,42.680668,-67.2661,45.1257,2015-11-16,2016-04-01
"2512.2632","7738,7746","4980,4980","LineString","166.38","82",2632,2512,-67.2915,45.1358,-72.473924,42.680668,2015-11-11,2015-11-23
"2512.3158","7738","4980","LineString","166.38","82",2512,3158,-72.473924,42.680668,-63.9094,50.1911,2015-11-14,2016-09-07
"2512.3468","1707","4690","LineString","166.38","38",2512,3468,-72.473924,42.680668,-72.163,41.1894,2015-09-15,2015-09-15
"2512.3779","196","19000","LineString","166.38","74",2512,3779,-72.473924,42.680668,-70.5492,43.3351,2015-05-21,2015-05-22
"2512.4476","1737,1749,1764","4690,4690,4690","LineString","166.38","38",4476,2512,-79.8145,51.1542,-72.473924,42.680668,2015-08-12,2015-09-12
"2512.7325","2538","15580","LineString","166.38","49",7325,2512,-71.1144,47.3373,-72.473924,42.680668,2015-07-22,2015-09-20
"2513.2514","183,1850,1182","16620,4690,4670","LineString","166.38","47,59,74",2514,2513,-72.798672,42.849763,-72.50796,42.71153,2015-05-26,2015-05-31
"2513.2515","2562","15570","LineString","166.38","49",2515,2513,-72.5381,42.855072,-72.50796,42.71153,2015-10-01,2015-10-01
"2513.2596","2564","15560","LineString","166.38","49",2513,2596,-72.50796,42.71153,-72.54956,41.25978,2015-10-08,2015-10-09
"2513.2608","1750,5544","4760,41384","LineString","166.38","38,74",2513,2608,-72.50796,42.71153,-70.2436,42.0658,2015-09-01,2015-09-15
"2513.2792","4503","16820","LineString","166.38","86",2792,2513,-65.7436,43.4564,-72.50796,42.71153,2015-10-05,2015-10-09
"2513.3156","1182","4670","LineString","166.38","47",2513,3156,-72.50796,42.71153,-63.7477,50.1952,2015-05-31,2015-06-01
"2513.3158","1894","4690","LineString","166.38","59",2513,3158,-72.50796,42.71153,-63.9094,50.1911,2015-05-28,2015-05-29
"2513.3335","4423","16620","LineString","166.38","87",2513,3335,-72.50796,42.71153,-75.97868,37.09813,2015-10-06,2015-10-18
"2513.3468","1498,1779,1810,58","4680,4760,4690,16930","LineString","166.38","38,63,74",2513,3468,-72.50796,42.71153,-72.163,41.1894,2015-07-24,2015-10-10
"2513.3618","1731,1764,1770,300","4760,4690,4690,100270","LineString","166.38","38,71",2513,3618,-72.50796,42.71153,-71.5762,41.3734,2015-09-01,2015-10-23
"2513.3779","188","19000","LineString","166.38","74",2513,3779,-72.50796,42.71153,-70.5492,43.3351,2015-05-26,2015-05-26
"2513.3962","1850,2089","4690,16820","LineString","166.38","39,59",2513,3962,-72.50796,42.71153,-80.0507,42.5487,2015-05-27,2015-09-17
"2513.4186","1189","4670","LineString","166.38","47",2513,4186,-72.50796,42.71153,-70.8084,42.7804,2015-08-12,2015-08-12
"2513.4518","1746","4690","LineString","166.38","38",2513,4518,-72.50796,42.71153,-71.8838,41.3063,2015-08-27,2015-08-27
"2513.4521","1733","4760","LineString","166.38","38",2513,4521,-72.50796,42.71153,-71.2438,41.4787,2015-09-01,2015-09-01
"2514.2514","2505,173,173,65,176,176,164,76,176","15570,15580,15580,16820,16930,16930,16930,16930,16930","LineString","166.38","49,74",2514,2514,-72.798672,42.849763,-72.798672,42.849763,2015-09-03,2015-09-20
"2514.2515","174,162,159,55,51,52","15580,16930,15580,15580,15600,15580","LineString","166.38","74",2515,2514,-72.5381,42.855072,-72.798672,42.849763,2015-09-24,2015-10-16
"2514.2572","1404","4820","LineString","166.38","67",2572,2514,-93.7358,58.7783,-72.798672,42.849763,2015-07-01,2015-09-17
"2514.2632","7737","4980","LineString","166.38","82",2632,2514,-67.2915,45.1358,-72.798672,42.849763,2015-11-11,2015-11-19
"2514.2763","173,163,75,69,1393,154,156,172,170","15580,16930,16930,41384,4820,41384,41384,15600,16930","LineString","166.38","67,74",2514,2763,-72.798672,42.849763,-86.2942,38.2289,2015-09-03,2015-09-20
"2514.2905","1404","4820","LineString","166.38","67",2514,2905,-72.798672,42.849763,-66.7366,44.765,2015-09-17,2015-12-07
"2514.3061","176","16930","LineString","166.38","74",3061,2514,-72.7987,42.8498,-72.798672,42.849763,2015-09-10,2015-09-10
"2514.3158","7737","4980","LineString","166.38","82",2514,3158,-72.798672,42.849763,-63.9094,50.1911,2015-11-19,2016-09-09
"2514.3178","2505,2505","15570,15570","LineString","166.38","49",3178,2514,-71.1157,47.3405,-72.798672,42.849763,2015-08-06,2015-09-12
"2514.3192","5492","2720","LineString","166.38","64",2514,3192,-72.798672,42.849763,-74.5417,4.3224,2015-09-09,2016-03-22
"2514.3468","1846,1242,1776","4690,4630,4690","LineString","166.38","38,47,59",2514,3468,-72.798672,42.849763,-72.163,41.1894,2015-05-27,2015-10-01
"2514.3619","1195","4670","LineString","166.38","47",2514,3619,-72.798672,42.849763,-70.5068,41.5518,2015-08-07,2015-08-07
"2514.3779","198","19000","LineString","166.38","74",2514,3779,-72.798672,42.849763,-70.5492,43.3351,2015-05-21,2015-05-22
"2514.3874","1747","4690","LineString","166.38","38",3874,2514,-73.9385,45.4307,-72.798672,42.849763,2015-09-08,2015-09-08
"2514.3962","1958","35407","LineString","166.38","70",3962,2514,-80.0507,42.5487,-72.798672,42.849763,2015-07-26,2015-09-10
"2514.4476","1776","4690","LineString","166.38","38",4476,2514,-79.8145,51.1542,-72.798672,42.849763,2015-09-17,2015-09-30
"2515.2515","162,58,1951,56,54,54,53","16930,16930,15580,15600,15600,15600,16820","LineString","166.38","74",2515,2515,-72.5381,42.855072,-72.5381,42.855072,2015-09-24,2015-10-14
"2515.2596","5546","15600","LineString","166.38","74",2515,2596,-72.5381,42.855072,-72.54956,41.25978,2015-10-05,2015-10-15
"2515.3158","1175","4630","LineString","166.38","47",2515,3158,-72.5381,42.855072,-63.9094,50.1911,2015-05-30,2015-10-20
"2515.4476","1810,1750","4690,4760","LineString","166.38","38",4476,2515,-79.8145,51.1542,-72.5381,42.855072,2015-08-27,2015-08-31
"2515.4995","2564","15560","LineString","166.38","49",4995,2515,-69.9502,47.5154,-72.5381,42.855072,2015-10-08,2015-10-08
"2542.2542","2476,2501,2467,2467","100430,100430,100430,100430","LineString","166.38","75",2542,2542,-143.6787,62.883,-143.6787,62.883,2015-09-11,2015-09-16
"2542.2636","1396","4820","LineString","166.38","67",2636,2542,-91.6702,57.1223,-143.6787,62.883,2015-07-08,2015-09-01
"2542.2763","2499,1962,2451","100430,35407,100580","LineString","166.38","54,70,75",2542,2763,-143.6787,62.883,-86.2942,38.2289,2015-08-05,2015-09-20
"2542.3962","2009","35407","LineString","166.38","70",3962,2542,-80.0507,42.5487,-143.6787,62.883,2015-07-20,2015-08-21
"2542.7228","1974","35407","LineString","166.38","70",2542,7228,-143.6787,62.883,-80.3573,42.7102,2015-08-07,2015-08-13
"2548.2729","1753","4690","LineString","166.38","38",2548,2729,-79.8394,42.1755,-79.5371,44.0241,2015-09-12,2016-01-11
"2548.2988","11448,11935,11965,11934,12008,12023,13089,12976","100230,100250,100230,100230,16820,100250,5970,15600","LineString","166.38","46,56,71,154",2988,2548,-80.1541,42.1098,-79.8394,42.1755,2017-05-11,2017-09-14
"2548.3051","11447","100230","LineString","166.38","71",2548,3051,-79.8394,42.1755,-77.7452,44.0128,2017-05-17,2017-05-18
"2548.3052","13089","5970","LineString","166.38","154",3052,2548,-78.129,43.9584,-79.8394,42.1755,2017-07-08,2017-07-08
"2548.3075","11448","100230","LineString","166.38","71",2548,3075,-79.8394,42.1755,-74.7903,45.0091,2017-05-17,2017-05-24
"2548.3156","1777","4690","LineString","166.38","38",2548,3156,-79.8394,42.1755,-63.7477,50.1952,2015-09-30,2015-10-24
"2548.3357","12008","16820","LineString","166.38","56",2548,3357,-79.8394,42.1755,-79.0464,44.6009,2017-05-30,2017-05-30
"2548.3366","11934","100230","LineString","166.38","71",2548,3366,-79.8394,42.1755,-79.111,42.6127,2017-05-23,2017-05-23
"2548.3744","17530","15580","LineString","166.38","200",3744,2548,-79.9237,42.8894,-79.8394,42.1755,2017-09-19,2017-09-19
"2548.3933","9858","19650","LineString","166.38","64",2548,3933,-79.8394,42.1755,-78.6368,43.8932,2017-05-01,2017-05-11
"2548.3962","251,11935,11701,15261,15366,12146,17524,17529,15565","100230,100250,4180,4750,4750,4680,15580,15580,18900","LineString","166.38","38,63,67,71,158,200",3962,2548,-80.0507,42.5487,-79.8394,42.1755,2015-08-29,2017-10-20
"2548.3967","11701","4180","LineString","166.38","67",2548,3967,-79.8394,42.1755,-74.8913,39.1268,2017-07-25,2017-07-25
"2548.4027","14075","100230","LineString","166.38","71",2548,4027,-79.8394,42.1755,-80.1529,43.7617,2017-09-05,2017-09-18
"2548.4043","12151","4680","LineString","166.38","63",4043,2548,-80.1281,42.9863,-79.8394,42.1755,2017-07-27,2017-07-27
"2548.4201","17538","15580","LineString","166.38","200",2548,4201,-79.8394,42.1755,-79.691,39.8114,2017-09-25,2017-09-27
"2548.4214","15366,12146,15218,15396,17530,17524","4750,4680,4750,4760,15580,15580","LineString","166.38","38,63,200",2548,4214,-79.8394,42.1755,-79.7017,41.997,2017-08-08,2017-09-22
"2548.4215","17529","15580","LineString","166.38","200",2548,4215,-79.8394,42.1755,-79.9504,41.7859,2017-09-23,2017-09-23
"2548.4618","9858","19650","LineString","166.38","64",4618,2548,-82.9991,41.4619,-79.8394,42.1755,2016-11-04,2017-05-01
"2548.5009","12151","4680","LineString","166.38","63",2548,5009,-79.8394,42.1755,-75.0852,38.7703,2017-07-27,2017-07-28
"2548.5760","1359,2008,251,257,261,1753,1777,303,2568,6454,7615,7556,17538","4070,35407,100230,100250,100230,4690,4690,100230,15560,15560,14250,14250,15580","LineString","166.38","27,38,49,57,70,71,92,200",5760,2548,-79.6467,42.3087,-79.8394,42.1755,2015-08-12,2017-09-25
"2548.5761","14075","100230","LineString","166.38","71",5761,2548,-80.0168,42.0628,-79.8394,42.1755,2017-09-04,2017-09-05
"2548.5892","15218","4750","LineString","166.38","38",5892,2548,-80.5763,42.5819,-79.8394,42.1755,2017-09-07,2017-09-07
"2551.2560","1360","4630","LineString","166.38","27",2551,2560,-64.89219,47.51947,-64.76247,47.67051,2015-08-20,2015-08-20
"2551.3571","1360","4630","LineString","166.38","27",3571,2551,-66.4583,45.0585,-64.89219,47.51947,2015-08-20,2015-08-20
"2557.2558","7097","4530","LineString","166.38","78",2557,2558,-64.49015,47.9341,-64.59972,47.87033,2015-08-04,2015-08-04
"2557.2944","7096","4530","LineString","166.38","78",2557,2944,-64.49015,47.9341,-64.4861,47.9963,2015-08-03,2015-08-04
"2558.3158","7097","4530","LineString","166.38","78",2558,3158,-64.59972,47.87033,-63.9094,50.1911,2015-08-04,2015-10-26
"2560.2560","1360","4630","LineString","166.38","27",2560,2560,-64.76247,47.67051,-64.76247,47.67051,2015-08-20,2015-08-22
"2560.2944","689,653,696","4670,4690,4670","LineString","166.38","15",2944,2560,-64.4861,47.9963,-64.76247,47.67051,2015-09-02,2015-09-05
"2560.3156","696","4670","LineString","166.38","15",2560,3156,-64.76247,47.67051,-63.7477,50.1952,2015-09-05,2015-09-07
"2560.3158","631,630,631","4670,4670,4670","LineString","166.38","15",3158,2560,-63.9094,50.1911,-64.76247,47.67051,2015-09-01,2015-09-19
"2560.3305","1360","4630","LineString","166.38","27",2560,3305,-64.76247,47.67051,-60.96817,45.31952,2015-08-22,2015-08-28
"2560.4438","689","4670","LineString","166.38","15",2560,4438,-64.76247,47.67051,-59.9825,45.8857,2015-09-02,2015-09-03
"2572.2572","1391,1391,1391,1391,10942,10942","4820,4820,4820,4820,4180,4180","LineString","166.38","67",2572,2572,-93.7358,58.7783,-93.7358,58.7783,2015-07-16,2016-07-19
"2572.2580","1200","4670","LineString","166.38","47",2572,2580,-93.7358,58.7783,-71.5589,41.2136,2015-07-19,2015-11-10
"2572.2984","6194","4680","LineString","166.38","68",2572,2984,-93.7358,58.7783,-94.7495,29.3714,2016-07-27,2016-08-14
"2572.3103","7957","4670","LineString","166.38","47",2572,3103,-93.7358,58.7783,-80.5678,51.6579,2016-08-04,2016-08-11
"2572.3254","10913,10942,10942,10942,10942","4180,4180,4180,4180,4180","LineString","166.38","67",2572,3254,-93.7358,58.7783,-93.8363,58.6788,2016-07-02,2016-07-24
"2572.3280","7929","4680","LineString","166.38","47",2572,3280,-93.7358,58.7783,-80.6238,51.285,2016-08-05,2016-08-10
"2572.4044","7908","4680","LineString","166.38","47",4044,2572,-76.6069,44.2176,-93.7358,58.7783,2016-06-02,2016-07-14
"2572.4095","10935","4180","LineString","166.38","67",2572,4095,-93.7358,58.7783,-68.053,44.3505,2016-07-27,2016-08-11
"2572.4639","7908","4680","LineString","166.38","47",2572,4639,-93.7358,58.7783,-73.2157,40.6328,2016-07-14,2016-07-23
