deploymentID,port,frequency,type,true_bearing,height,angle
2161,1,166.38,yagi-9,NULL,7.5,NULL
2161,2,166.38,yagi-9,NULL,7,NULL
2161,3,166.38,yagi-9,NULL,6.5,NULL
1084,1,166.38,yagi-9,NULL,7.5,NULL
1084,2,166.38,yagi-9,NULL,7,NULL
1084,3,166.38,yagi-9,NULL,6.5,NULL
2481,2,166.38,yagi-9,NULL,10,NULL
2481,3,166.38,yagi-9,NULL,10,NULL
959,2,166.38,yagi-9,NULL,NULL,NULL
959,3,166.38,yagi-9,NULL,NULL,NULL
1538,2,166.38,yagi-9,NULL,6.1,NULL
2353,1,166.38,yagi-9,NULL,7,NULL
2353,2,166.38,yagi-9,NULL,6.5,NULL
2353,3,166.38,yagi-9,NULL,6,NULL
2593,1,166.38,yagi-9,NULL,7,NULL
2593,2,166.38,yagi-9,NULL,6.5,NULL
2593,3,166.38,yagi-9,NULL,6,NULL
2594,1,166.38,yagi-9,NULL,7,NULL
2594,2,166.38,yagi-9,NULL,6.5,NULL
2594,3,166.38,yagi-9,NULL,6,NULL
2627,1,166.38,yagi-9,NULL,7,NULL
2627,2,166.38,yagi-9,NULL,6.5,NULL
2627,3,166.38,yagi-9,NULL,6,NULL
1008,1,166.38,yagi-9,311.8969,NULL,NULL
1008,2,166.38,yagi-9,191.8969,NULL,NULL
1008,5,166.38,yagi-9,71.89687,NULL,NULL
1008,6,166.38,none,NULL,NULL,NULL
2803,1,166.38,yagi-9,NULL,NULL,NULL
2803,2,166.38,yagi-9,NULL,NULL,NULL
2803,3,166.38,yagi-9,NULL,NULL,NULL
2803,4,166.38,yagi-9,NULL,NULL,NULL
2728,1,166.38,yagi-9-laird,11.89491,25,NULL
2728,2,166.38,yagi-9-laird,131.8949,25,NULL
2728,5,166.38,yagi-9-laird,251.8949,25,NULL
2805,1,166.38,yagi-9,NULL,NULL,NULL
2805,2,166.38,yagi-9,NULL,NULL,NULL
2805,3,166.38,yagi-9,NULL,NULL,NULL
2805,4,166.38,yagi-9,NULL,NULL,NULL
2804,1,166.38,yagi-9,71.87459,NULL,NULL
2804,2,166.38,yagi-9,341.8746,NULL,NULL
2804,5,166.38,yagi-9,161.8746,NULL,NULL
2804,6,166.38,yagi-9,251.8746,NULL,NULL
1052,2,166.38,omni-mast,NULL,NULL,NULL
2810,2,166.38,yagi-5,NULL,NULL,NULL
2810,3,166.38,yagi-5,NULL,NULL,NULL
2810,4,166.38,yagi-5,NULL,NULL,NULL
2811,3,166.38,yagi-5,NULL,NULL,NULL
2811,4,166.38,yagi-5,NULL,NULL,NULL
634,1,166.38,yagi-9-laird,NULL,6,NULL
634,2,166.38,yagi-9-laird,NULL,5.6,NULL
634,3,166.38,yagi-9-laird,NULL,5.2,NULL
746,1,166.38,yagi-9-laird,NULL,5.8,NULL
746,2,166.38,yagi-9-laird,NULL,5.6,NULL
746,3,166.38,yagi-9-laird,NULL,6,NULL
1124,1,166.38,yagi-9-laird,350.4433,6,NULL
1124,2,166.38,yagi-9-laird,260.4433,5.8,NULL
1124,3,166.38,yagi-9-laird,90.44327,5.6,NULL
2549,1,166.38,yagi-9-laird,280.4274,25,NULL
2549,2,166.38,yagi-9-laird,190.4274,24.5,NULL
2549,3,166.38,yagi-9-laird,100.4274,24,NULL
2549,4,166.38,yagi-9-laird,10.42742,23.5,NULL
1563,1,166.38,yagi-9,NULL,9,NULL
1563,2,166.38,yagi-9,NULL,8.5,NULL
2160,1,166.38,yagi-9,NULL,7.5,NULL
2160,2,166.38,yagi-9,NULL,7,NULL
2160,3,166.38,yagi-9,NULL,6.5,NULL
2157,1,166.38,yagi-9,NULL,7.5,NULL
2157,2,166.38,yagi-9,NULL,7,NULL
2157,3,166.38,yagi-9,NULL,6.5,NULL
2349,1,166.38,yagi-9,NULL,7.5,NULL
2349,2,166.38,yagi-9,NULL,7,NULL
2349,3,166.38,yagi-9,NULL,6.5,NULL
2590,1,166.38,yagi-9,NULL,7,NULL
2590,2,166.38,yagi-9,NULL,6.5,NULL
2590,3,166.38,yagi-9,NULL,6,NULL
1991,2,166.38,yagi-9,NULL,9,NULL
1991,3,166.38,yagi-9,NULL,9,NULL
1991,4,166.38,yagi-9,NULL,9,NULL
2079,1,166.38,yagi-9,NULL,9,NULL
2079,4,166.38,yagi-9,NULL,9,NULL
2079,5,166.38,yagi-9,NULL,9,NULL
2080,1,166.38,yagi-9,NULL,9,NULL
2080,2,166.38,yagi-9,NULL,9,NULL
2080,5,166.38,yagi-9,NULL,9,NULL
2091,1,166.38,yagi-9,NULL,NULL,NULL
2091,2,166.38,yagi-9,NULL,NULL,NULL
2091,3,166.38,yagi-9,NULL,NULL,NULL
2081,1,166.38,yagi-9,NULL,23,NULL
2081,2,166.38,yagi-9,NULL,23,NULL
2081,3,166.38,yagi-9,NULL,23,NULL
2086,2,166.38,yagi-9,NULL,9,NULL
2086,4,166.38,yagi-9,NULL,9,NULL
2086,3,166.38,yagi-9,NULL,9,NULL
2082,5,166.38,yagi-9,NULL,9,NULL
2082,2,166.38,yagi-9,NULL,9,NULL
2082,4,166.38,yagi-9,NULL,9,NULL
2092,1,166.38,yagi-9,NULL,9,NULL
2092,2,166.38,yagi-9,NULL,9,NULL
2092,3,166.38,yagi-9,NULL,9,NULL
2084,2,166.38,yagi-9,NULL,9,NULL
2084,4,166.38,yagi-9,NULL,9,NULL
2084,5,166.38,yagi-9,NULL,9,NULL
2085,4,166.38,yagi-9,NULL,NULL,NULL
2085,1,166.38,yagi-9,NULL,NULL,NULL
2085,2,166.38,yagi-9,NULL,NULL,NULL
2089,2,166.38,yagi-9,NULL,9,NULL
2089,1,166.38,yagi-9,NULL,9,NULL
2089,3,166.38,yagi-9,NULL,9,NULL
2090,3,166.38,yagi-9,NULL,23,NULL
2090,2,166.38,yagi-9,NULL,21,NULL
2090,1,166.38,yagi-9,NULL,21,NULL
2083,1,166.38,yagi-9,NULL,9,NULL
2083,5,166.38,yagi-9,NULL,9,NULL
2083,6,166.38,yagi-9,NULL,9,NULL
2813,1,166.38,yagi-9,163.409,15,NULL
2813,2,166.38,yagi-9,118.409,15,NULL
2813,3,166.38,yagi-9,298.409,15,NULL
2812,1,166.38,yagi-9-laird,NULL,15,NULL
2812,2,166.38,yagi-9-laird,NULL,15,NULL
2812,3,166.38,yagi-9-laird,NULL,15,NULL
1526,2,166.38,yagi-9,NULL,6.1,NULL
1526,3,166.38,yagi-9,NULL,6.1,NULL
2485,2,166.38,yagi-9,352.79,10,NULL
2485,3,166.38,yagi-9,172.79,10,NULL
2486,2,166.38,yagi-9,82.78745,9,NULL
2486,3,166.38,yagi-9,262.7874,9,NULL
1071,1,166.38,yagi-9,NULL,NULL,NULL
1532,1,166.38,yagi-9,302.1959,2.4,NULL
1051,1,166.38,yagi-9,NULL,NULL,NULL
1507,1,166.38,yagi-9,NULL,6.1,NULL
2440,5,166.38,yagi-9,NULL,9,NULL
2440,6,166.38,yagi-9,NULL,9,NULL
1057,1,166.38,yagi-9,317.0848,NULL,NULL
1519,3,166.38,yagi-9,NULL,6.1,NULL
1519,4,166.38,yagi-9,NULL,6.1,NULL
1513,1,166.38,yagi-9,NULL,NULL,NULL
1539,1,166.38,yagi-9,307.0643,9.1,NULL
1540,2,166.38,yagi-9,NULL,6.1,NULL
2449,2,166.38,yagi-9,NULL,7.6,NULL
2450,1,166.38,yagi-9,NULL,7.6,NULL
2453,5,166.38,yagi-9,NULL,NULL,NULL
2453,6,166.38,yagi-9,NULL,NULL,NULL
2806,1,166.38,omni-mast,NULL,NULL,NULL
2808,1,166.38,yagi-5,NULL,NULL,NULL
2032,1,166.38,yagi-5,133.4254,6.1,NULL
2032,2,166.38,yagi-5,167.4254,6.1,NULL
2032,3,166.38,yagi-5,13.42535,6.1,NULL
2033,1,166.38,yagi-5,127.4639,6.1,NULL
2033,2,166.38,yagi-5,37.46388,6.1,NULL
2033,3,166.38,yagi-5,317.4639,6.1,NULL
2377,3,166.38,yagi-9,NULL,8,0
2377,5,166.38,yagi-9,NULL,8,0
2377,7,166.38,yagi-9,NULL,8,0
2378,3,166.38,yagi-9,NULL,8,0
2378,5,166.38,yagi-9,NULL,8,0
2378,7,166.38,yagi-9,NULL,8,0
2232,1,166.38,custom,NULL,3,NULL
2167,3,166.38,custom,NULL,10,NULL
2167,1,166.38,custom,NULL,10,NULL
2168,7,166.38,custom,NULL,10,NULL
2168,1,166.38,custom,NULL,10,NULL
2169,3,166.38,custom,NULL,10,NULL
2169,5,166.38,custom,NULL,10,NULL
2192,7,166.38,custom,NULL,10,NULL
2192,4,166.38,custom,NULL,10,NULL
2192,1,166.38,custom,NULL,10,NULL
2760,1,166.38,yagi-3,NULL,1,NULL
2379,3,166.38,yagi-9,NULL,8,0
2379,5,166.38,yagi-9,NULL,8,0
2379,7,166.38,yagi-9,NULL,8,0
2195,5,166.38,custom,NULL,10,NULL
2195,3,166.38,custom,NULL,10,NULL
2199,3,166.38,custom,NULL,10,NULL
2199,5,166.38,custom,NULL,10,NULL
2200,3,166.38,custom,NULL,NULL,NULL
2200,5,166.38,custom,NULL,NULL,NULL
2201,3,166.38,custom,NULL,10,NULL
2201,5,166.38,custom,NULL,10,NULL
2204,3,166.38,custom,NULL,10,NULL
2204,5,166.38,custom,NULL,10,NULL
2205,1,166.38,custom,NULL,10,NULL
2205,3,166.38,custom,NULL,10,NULL
2206,3,166.38,custom,278.7396,10,NULL
2206,1,166.38,custom,89.73956,10,NULL
2209,3,166.38,custom,NULL,NULL,NULL
2209,5,166.38,custom,NULL,NULL,NULL
2213,1,166.38,custom,340.0363,10,NULL
2213,3,166.38,custom,200.0363,10,NULL
2216,1,166.38,custom,NULL,33,NULL
2216,3,166.38,custom,NULL,33,NULL
2216,5,166.38,custom,NULL,33,NULL
2221,3,166.38,custom,NULL,10,NULL
2221,1,166.38,custom,NULL,10,NULL
2223,3,166.38,custom,NULL,36,NULL
2223,1,166.38,custom,NULL,36,NULL
2224,3,166.38,custom,NULL,10,NULL
2224,1,166.38,custom,NULL,10,NULL
2225,1,166.38,custom,NULL,10,NULL
2225,3,166.38,custom,NULL,10,NULL
2227,1,166.38,custom,NULL,10,NULL
2227,3,166.38,custom,NULL,10,NULL
2230,1,166.38,custom,NULL,NULL,NULL
2230,3,166.38,custom,NULL,NULL,NULL
2231,1,166.38,custom,NULL,10,NULL
2751,1,166.38,yagi-5,NULL,NULL,45
2752,1,166.38,yagi-5,NULL,3,NULL
2753,2,166.38,yagi-3,NULL,3,NULL
2754,1,166.38,yagi-3,NULL,3,NULL
2755,1,166.38,yagi-3,NULL,3,NULL
2757,1,166.38,custom,NULL,10,NULL
2757,3,166.38,custom,NULL,10,NULL
2758,1,166.38,yagi-3,NULL,2,NULL
1068,1,166.38,yagi-9,63.6599,NULL,NULL
1068,2,166.38,yagi-9,243.6599,NULL,NULL
1068,5,166.38,yagi-9,149.6599,NULL,NULL
1068,6,166.38,yagi-9,329.6599,NULL,NULL
2827,1,166.38,yagi-9,NULL,NULL,NULL
2827,2,166.38,yagi-9,NULL,NULL,NULL
2829,1,166.38,yagi-9,NULL,NULL,NULL
2829,2,166.38,yagi-9,NULL,NULL,NULL
2836,1,166.38,yagi-9,NULL,NULL,NULL
2836,2,166.38,yagi-9,NULL,NULL,NULL
2837,2,166.38,yagi-9,NULL,NULL,NULL
2837,3,166.38,yagi-9,NULL,NULL,NULL
2838,1,166.38,yagi-9,NULL,NULL,NULL
2838,2,166.38,yagi-9,NULL,NULL,NULL
2840,2,166.38,yagi-9,161.7869,NULL,NULL
2840,3,166.38,yagi-9,340.787,NULL,NULL
2841,2,166.38,yagi-9,NULL,NULL,NULL
2841,3,166.38,yagi-9,NULL,NULL,NULL
2839,2,166.38,yagi-9,NULL,NULL,NULL
2839,3,166.38,yagi-9,NULL,NULL,NULL
2843,2,166.38,yagi-9,NULL,NULL,NULL
2843,3,166.38,yagi-9,NULL,NULL,NULL
2847,2,166.38,yagi-9,NULL,NULL,NULL
2847,3,166.38,yagi-9,NULL,NULL,NULL
2848,2,166.38,yagi-9,NULL,NULL,NULL
2848,3,166.38,yagi-9,NULL,NULL,NULL
2849,2,166.38,yagi-9,NULL,NULL,NULL
2849,3,166.38,yagi-9,NULL,NULL,NULL
961,2,166.38,yagi-9,NULL,NULL,NULL
961,3,166.38,yagi-9,NULL,NULL,NULL
2852,2,166.38,yagi-9,NULL,NULL,NULL
2852,3,166.38,yagi-9,NULL,NULL,NULL
962,2,166.38,yagi-9,NULL,NULL,NULL
962,3,166.38,yagi-9,NULL,NULL,NULL
1005,1,166.38,yagi-9,NULL,NULL,NULL
1005,2,166.38,yagi-9,NULL,NULL,NULL
1004,5,166.38,yagi-9,NULL,NULL,NULL
1004,6,166.38,yagi-9,NULL,NULL,NULL
1004,7,166.38,yagi-9,NULL,NULL,NULL
2791,5,166.38,yagi-9,NULL,NULL,NULL
2791,6,166.38,yagi-9,NULL,NULL,NULL
2791,7,166.38,yagi-9,NULL,NULL,NULL
1888,1,166.38,omni-mast,NULL,6,NULL
1918,1,166.38,omni-mast,NULL,NULL,0
1918,2,166.38,omni-mast,NULL,NULL,0
2101,1,166.38,omni-mast,303.0394,NULL,0
2101,2,166.38,omni-mast,33.03939,NULL,0
2629,1,166.38,yagi-9,NULL,6,NULL
2629,2,166.38,yagi-9,NULL,5.8,NULL
2629,3,166.38,yagi-9,NULL,5.6,NULL
947,2,NULL,omni-mast,NULL,NULL,NULL
2792,1,166.38,yagi-9,126.9363,NULL,NULL
2792,2,166.38,yagi-9,2.936284,NULL,NULL
2844,2,166.38,yagi-9,NULL,NULL,NULL
2844,3,166.38,yagi-9,NULL,NULL,NULL
2845,2,166.38,yagi-9,NULL,NULL,NULL
2845,3,166.38,yagi-9,NULL,NULL,NULL
2853,2,166.38,yagi-9,NULL,NULL,NULL
2853,3,166.38,yagi-9,NULL,NULL,NULL
2796,1,150.10,yagi-6,301.5551,5,0
2796,2,150.10,yagi-6,357.5551,4,0
2796,3,150.10,yagi-6,226.555,3,0
2797,1,150.10,yagi-6,111.5551,4,0
2797,2,150.10,yagi-6,181.5551,3,0
2797,3,150.10,yagi-6,36.55511,5,0
2795,1,150.10,yagi-6,271.56,6,0
2795,2,150.10,yagi-6,211.56,5,0
2795,3,150.10,yagi-6,151.56,4,0
2794,1,150.10,yagi-6,331.5579,7,0
2794,2,150.10,yagi-6,61.55785,6,0
2794,3,150.10,yagi-6,91.55785,5,0
2798,1,150.10,yagi-6,NULL,7,0
2798,2,150.10,yagi-6,NULL,6,0
2798,3,150.10,yagi-6,NULL,5,0
2799,1,150.10,yagi-6,NULL,6,0
2799,2,150.10,yagi-6,NULL,5,0
2799,3,150.10,yagi-6,NULL,4,0
2800,1,150.10,yagi-6,301.606,5,0
2800,2,150.10,yagi-6,357.606,4,0
2800,3,150.10,yagi-6,226.606,3,0
2801,1,150.10,yagi-6,NULL,4,0
2801,2,150.10,yagi-6,NULL,3,0
2801,3,150.10,yagi-6,NULL,5,0
2596,1,166.38,yagi-9,NULL,10,NULL
2596,2,166.38,yagi-9,NULL,9.8,NULL
2596,3,166.38,yagi-9,NULL,9.5,NULL
1873,2,166.38,omni-mast,NULL,NULL,NULL
1871,1,166.38,omni-mast,NULL,NULL,NULL
970,5,166.38,omni-mast,NULL,NULL,NULL
2854,1,166.38,omni-mast,NULL,NULL,NULL
939,1,166.38,yagi-9,NULL,NULL,NULL
1558,4,166.38,yagi-9,127.2081,4.6,NULL
1031,1,166.38,yagi-9,NULL,NULL,NULL
1552,1,166.38,yagi-9,NULL,6.1,NULL
2452,1,166.38,yagi-9,NULL,6.1,NULL
2452,2,166.38,yagi-9,NULL,6.1,NULL
2431,1,166.38,yagi-9,273.8625,NULL,NULL
2431,2,166.38,yagi-9,153.8625,NULL,NULL
2431,3,166.38,yagi-9,33.86253,NULL,NULL
1864,1,166.38,yagi-9,161.4483,7,NULL
1864,2,166.38,yagi-9,86.44834,7.3,NULL
1864,3,166.38,yagi-9,241.4483,7.6,NULL
2215,7,166.38,custom,NULL,NULL,NULL
2215,1,166.38,custom,NULL,NULL,NULL
2506,1,166.38,yagi-9,NULL,NULL,NULL
2506,2,166.38,yagi-9,NULL,NULL,NULL
2506,3,166.38,yagi-9,NULL,NULL,NULL
2508,1,166.38,yagi-9,NULL,NULL,NULL
2508,2,166.38,yagi-9,NULL,NULL,NULL
2508,3,166.38,yagi-9,NULL,NULL,NULL
2510,1,166.38,yagi-9,NULL,NULL,NULL
2510,2,166.38,yagi-9,NULL,NULL,NULL
2510,3,166.38,yagi-9,NULL,NULL,NULL
2511,1,166.38,yagi-9,NULL,NULL,NULL
2511,2,166.38,yagi-9,NULL,NULL,NULL
2511,3,166.38,yagi-9,NULL,NULL,NULL
2512,1,166.38,yagi-9,NULL,NULL,NULL
2512,2,166.38,yagi-9,NULL,NULL,NULL
2512,3,166.38,yagi-9,NULL,NULL,NULL
2512,4,166.38,yagi-9,NULL,NULL,NULL
2513,1,166.38,yagi-9,NULL,NULL,NULL
2513,3,166.38,yagi-9,NULL,NULL,NULL
2513,5,166.38,yagi-9,NULL,NULL,NULL
2514,1,166.38,yagi-9,NULL,NULL,NULL
2514,2,166.38,yagi-9,NULL,NULL,NULL
2514,3,166.38,yagi-9,NULL,NULL,NULL
2515,1,166.38,yagi-9,NULL,NULL,NULL
2515,2,166.38,yagi-9,NULL,NULL,NULL
2515,3,166.38,yagi-9,NULL,NULL,NULL
2218,1,166.38,custom,NULL,NULL,NULL
2763,5,166.38,custom,NULL,2,NULL
2249,1,166.38,custom,NULL,NULL,NULL
2249,3,166.38,custom,NULL,NULL,NULL
2856,2,166.38,custom,254.7866,NULL,NULL
2856,4,166.38,custom,44.78657,NULL,NULL
2451,2,166.38,yagi-9,354.0816,NULL,NULL
2451,1,166.38,yagi-9,23.0816,NULL,NULL
2858,1,166.38,yagi-9,NULL,NULL,NULL
2858,2,166.38,yagi-9,NULL,NULL,NULL
2858,3,166.38,yagi-9,NULL,NULL,NULL
2857,1,166.38,yagi-9,54.83257,NULL,NULL
2857,2,166.38,yagi-9,199.8326,NULL,NULL
2857,3,166.38,yagi-9,334.8326,NULL,NULL
2859,1,166.38,yagi-9,254.8409,NULL,NULL
2859,2,166.38,yagi-9,359.8409,NULL,NULL
2859,5,166.38,yagi-9,134.8409,NULL,NULL
2860,1,166.38,yagi-9,NULL,NULL,NULL
2860,2,166.38,yagi-9,NULL,NULL,NULL
2861,1,166.38,yagi-5,NULL,NULL,NULL
2861,2,166.38,yagi-5,NULL,NULL,NULL
2220,1,166.38,yagi-5,NULL,12,NULL
2220,2,166.38,yagi-5,NULL,11.8,NULL
2078,1,166.38,yagi-9,NULL,15,NULL
2078,2,166.38,yagi-9,NULL,15,NULL
2078,6,166.38,yagi-9,NULL,15,NULL
1043,1,166.38,yagi-9,NULL,NULL,NULL
1043,2,166.38,yagi-9,NULL,NULL,NULL
1043,5,166.38,yagi-9,NULL,NULL,NULL
1043,6,166.38,yagi-9,NULL,NULL,NULL
1041,1,166.38,yagi-9,NULL,40,NULL
1041,5,166.38,yagi-9,NULL,40,NULL
1041,6,166.38,yagi-9,NULL,40,NULL
1048,1,166.38,yagi-9,NULL,NULL,NULL
1048,5,166.38,yagi-9,NULL,NULL,NULL
1955,1,166.38,yagi-9,NULL,20,90
1955,2,166.38,yagi-9,NULL,20,90
1955,3,166.38,yagi-9,NULL,20,90
1944,1,166.38,yagi-9,NULL,20,90
1944,3,166.38,yagi-9,NULL,20,90
1944,5,166.38,yagi-9,NULL,20,90
2644,1,166.38,yagi-9,NULL,33,90
2644,5,166.38,yagi-9,NULL,33,90
2644,6,166.38,yagi-9,NULL,33,90
2825,1,166.38,omni-mast,NULL,NULL,NULL
2828,2,166.38,yagi-9,NULL,NULL,NULL
2828,3,166.38,yagi-9,NULL,NULL,NULL
2828,4,166.38,yagi-9,NULL,NULL,NULL
2866,2,166.38,yagi-9,69.97389,NULL,NULL
2866,3,166.38,yagi-9,195.9739,NULL,NULL
2867,3,166.38,NULL,NULL,NULL,NULL
2867,4,166.38,NULL,NULL,NULL,NULL
1009,2,166.38,yagi-9,NULL,NULL,NULL
1009,3,166.38,yagi-9,NULL,NULL,NULL
2871,1,166.38,yagi-9,NULL,NULL,NULL
2871,2,166.38,yagi-9,NULL,NULL,NULL
2874,1,166.38,yagi-9,24.03557,7,0
2874,3,166.38,yagi-9,84.03557,7.4,0
2874,7,166.38,yagi-9,270.0356,7.4,0
2863,1,166.38,yagi-9,49.14742,NULL,NULL
2863,2,166.38,yagi-9,319.1474,NULL,NULL
2863,3,166.38,yagi-9,177.1474,NULL,NULL
2864,1,166.38,yagi-9,49.1477,NULL,NULL
2864,3,166.38,yagi-9,177.1477,NULL,NULL
2864,6,166.38,yagi-9,73.14771,NULL,NULL
949,5,166.38,yagi-9,NULL,NULL,NULL
949,6,166.38,yagi-9,NULL,NULL,NULL
2410,1,166.38,yagi-9,NULL,9,NULL
2410,2,166.38,yagi-9,NULL,9,NULL
2410,3,166.38,yagi-9,NULL,9,NULL
2410,4,166.38,yagi-9,NULL,9,NULL
2410,5,166.38,yagi-9,NULL,9,NULL
2410,6,166.38,yagi-9,NULL,9,NULL
2492,1,166.38,yagi-9,NULL,9,NULL
2492,2,166.38,yagi-9,NULL,9,NULL
2492,3,166.38,yagi-9,NULL,10,NULL
2492,4,166.38,yagi-9,NULL,10,NULL
2409,1,166.38,yagi-9,352.7222,9,NULL
2409,2,166.38,yagi-9,172.7222,9,NULL
2409,3,166.38,yagi-9,262.7222,9,NULL
2409,4,166.38,yagi-9,82.72221,9,NULL
2471,1,166.38,yagi-9,NULL,10,NULL
2471,2,166.38,yagi-9,NULL,10,NULL
2471,3,166.38,yagi-9,NULL,10,NULL
2471,4,166.38,yagi-9,NULL,10,NULL
2471,5,166.38,yagi-9,NULL,10,NULL
2471,6,166.38,yagi-9,NULL,10,NULL
2477,1,166.38,yagi-9,352.6885,10,NULL
2477,2,166.38,yagi-9,172.6885,10,NULL
2493,1,166.38,yagi-9,NULL,10,NULL
2493,2,166.38,yagi-9,NULL,10,NULL
2416,1,166.38,yagi-9,NULL,9,NULL
2416,2,166.38,yagi-9,NULL,9,NULL
2417,1,166.38,yagi-9,NULL,9,NULL
2417,2,166.38,yagi-9,NULL,9,NULL
1950,1,166.38,yagi-9,NULL,NULL,NULL
1950,6,166.38,yagi-9,NULL,NULL,NULL
2875,1,166.38,yagi-9,NULL,NULL,NULL
2875,2,166.38,yagi-9,NULL,NULL,NULL
2875,3,166.38,yagi-9,NULL,NULL,NULL
2777,1,166.38,j-pole,350.9353,NULL,NULL
2777,2,166.38,j-pole,80.93531,NULL,NULL
2782,1,166.38,j-pole,350.937,NULL,NULL
2782,2,166.38,j-pole,80.93697,NULL,NULL
2784,1,166.38,j-pole,170.9193,NULL,NULL
2784,2,166.38,j-pole,350.9193,NULL,NULL
2784,3,166.38,j-pole,80.91927,NULL,NULL
2785,1,166.38,j-pole,350.9427,NULL,NULL
1985,1,166.38,yagi-9,306.9387,8,NULL
1985,2,166.38,yagi-9,16.93867,8.5,NULL
1985,3,166.38,yagi-9,252.9387,9,NULL
1986,1,166.38,yagi-9,306.935,8,NULL
1986,2,166.38,yagi-9,16.93498,8.5,NULL
1986,3,166.38,yagi-9,193.935,9,NULL
2046,1,166.38,yagi-9,188.9333,3.5,NULL
2046,2,166.38,yagi-9,68.93333,4,NULL
2046,3,166.38,yagi-9,308.9333,4.5,NULL
2047,2,166.38,yagi-9,68.93288,4,NULL
2821,1,166.38,yagi-9,NULL,8.1,NULL
2821,2,166.38,yagi-9,NULL,8.6,NULL
2821,3,166.38,yagi-9,NULL,9.1,NULL
2882,1,166.38,yagi-9,NULL,NULL,NULL
2882,2,166.38,yagi-9,NULL,NULL,NULL
2882,3,166.38,yagi-9,NULL,NULL,NULL
2823,1,166.38,yagi-9,NULL,8.1,NULL
2823,3,166.38,yagi-9,NULL,9.1,NULL
2824,1,166.38,yagi-9,348.9109,8.1,NULL
2824,2,166.38,yagi-9,228.9108,8.6,NULL
2824,3,166.38,NULL,NULL,NULL,NULL
2884,1,166.38,yagi-9,NULL,8.1,NULL
2884,2,166.38,yagi-9,NULL,8.6,NULL
2884,3,166.38,yagi-9,NULL,9.1,NULL
2893,1,166.38,yagi-9,NULL,9,NULL
2893,2,166.38,yagi-9,NULL,9,NULL
2893,3,166.38,yagi-9,NULL,9,NULL
2893,4,166.38,yagi-9,NULL,9,NULL
2895,1,166.38,yagi-9,NULL,9,NULL
1033,1,166.38,yagi-9,182.1944,NULL,NULL
1033,2,166.38,yagi-9,282.1945,NULL,NULL
2788,1,166.38,yagi-9,262.205,NULL,NULL
2788,2,166.38,yagi-9,162.205,NULL,NULL
710,1,166.38,yagi-9,NULL,9,NULL
2900,1,166.38,yagi-9,348.8795,NULL,NULL
2900,2,166.38,yagi-9,177.8795,NULL,NULL
2900,3,166.38,yagi-9,295.8795,NULL,NULL
2900,4,166.38,yagi-9,65.87955,NULL,NULL
2901,1,166.38,yagi-9,NULL,NULL,NULL
2901,2,166.38,yagi-9,NULL,NULL,NULL
2901,3,166.38,yagi-9,NULL,NULL,NULL
2902,1,166.38,yagi-9,228.7419,NULL,NULL
2902,2,166.38,yagi-9,162.7419,NULL,NULL
2902,3,166.38,yagi-9,105.7419,NULL,NULL
2902,4,166.38,yagi-9,19.7419,NULL,NULL
2567,1,166.38,yagi-5,NULL,14,NULL
2567,2,166.38,yagi-5,NULL,13.3,NULL
2567,3,166.38,yagi-5,NULL,12.6,NULL
2570,1,166.38,yagi-5,NULL,14,NULL
2570,2,166.38,yagi-5,NULL,13.3,NULL
2570,3,166.38,yagi-5,NULL,12.6,NULL
2566,1,166.38,yagi-5,NULL,14,NULL
2566,2,166.38,yagi-5,NULL,13.3,NULL
2566,3,166.38,yagi-5,NULL,12.6,NULL
2565,1,166.38,yagi-5,NULL,9.3,NULL
2565,2,166.38,yagi-5,NULL,8.6,NULL
2565,3,166.38,yagi-5,NULL,8.3,NULL
2568,1,166.38,yagi-5,NULL,14,NULL
2568,2,166.38,yagi-5,NULL,13.3,NULL
2568,3,166.38,yagi-5,NULL,12.6,NULL
2564,1,166.38,yagi-5,NULL,7.6,NULL
2564,2,166.38,yagi-5,NULL,7.3,NULL
2564,3,166.38,yagi-5,NULL,7,NULL
2569,1,166.38,yagi-5,NULL,14,NULL
2569,2,166.38,yagi-5,NULL,13.3,NULL
2569,3,166.38,yagi-5,NULL,12.6,NULL
2328,1,166.38,yagi-9,NULL,NULL,NULL
2328,2,166.38,yagi-9,NULL,NULL,NULL
2328,3,166.38,yagi-9,NULL,NULL,NULL
2276,1,166.38,yagi-9,NULL,4,NULL
2276,2,166.38,yagi-9,NULL,3.8,NULL
2495,1,NULL,yagi-9,NULL,11,NULL
2495,2,NULL,yagi-9,NULL,10.8,NULL
2907,1,166.38,yagi-9-laird,217.5277,9,NULL
2907,2,166.38,yagi-9-laird,37.52769,9,NULL
2911,1,166.38,yagi-9,82.55032,9,NULL
2911,2,166.38,yagi-9,262.5503,9,NULL
2912,1,166.38,yagi-9,352.7081,9,NULL
2912,2,166.38,yagi-9,82.70808,9,NULL
2913,1,166.38,yagi-9,262.6944,9,NULL
2913,2,166.38,yagi-9,82.69436,9,NULL
2913,3,166.38,yagi-9,172.6944,9,NULL
2913,4,166.38,yagi-9,352.6944,9,NULL
2914,1,166.38,yagi-9-laird,172.7546,9,NULL
2914,2,166.38,yagi-9-laird,352.7546,9,NULL
2915,1,166.38,yagi-9,NULL,9,NULL
2915,2,166.38,yagi-9,NULL,9,NULL
2915,3,166.38,yagi-9,NULL,9,NULL
2915,4,166.38,yagi-9,NULL,9,NULL
2917,1,166.38,yagi-9,217.8396,9,NULL
