"projID","tagID","deployID","status","species","dtStart","dtEnd","lat","lon","frequency","model","manufacturer"
70,15236,2000,"active",35407,2015-07-06,2015-09-21,42.718817,-80.294,166.38,"NTQB-2","Lotek"
70,15237,2001,"active",35407,2015-06-29,2015-09-14,42.66195,-80.972467,166.38,"NTQB-2","Lotek"
70,15238,2002,"active",35407,2015-07-06,2015-09-21,42.718817,-80.294,166.38,"NTQB-2","Lotek"
70,15239,2003,"active",35407,2015-06-29,2015-09-14,42.66195,-80.972467,166.38,"NTQB-2","Lotek"
70,15240,2004,"active",35407,2015-06-22,2015-09-07,42.624083,-80.727183,166.38,"NTQB-2","Lotek"
70,15241,2005,"active",35407,2015-06-25,2015-09-10,42.661467,-81.077133,166.38,"NTQB-2","Lotek"
70,15242,2006,"active",35407,2015-06-22,2015-09-07,42.640217,-80.77695,166.38,"NTQB-2","Lotek"
70,15243,2007,"active",35407,2015-06-22,2015-09-07,42.640217,-80.77695,166.38,"NTQB-2","Lotek"
70,15244,2008,"active",35407,2015-06-26,2015-09-11,42.640217,-80.77695,166.38,"NTQB-2","Lotek"
70,15245,2009,"active",35407,2015-06-22,2015-09-07,42.624083,-80.727183,166.38,"NTQB-2","Lotek"
70,15246,2010,"active",35407,2015-06-25,2015-09-10,42.661467,-81.077133,166.38,"NTQB-2","Lotek"
70,15247,2011,"active",35407,2015-06-22,2015-09-07,42.624083,-80.727183,166.38,"NTQB-2","Lotek"
70,15248,2012,"active",35407,2015-06-25,2015-09-10,42.661467,-81.077133,166.38,"NTQB-2","Lotek"
70,15249,2013,"active",35407,2015-06-25,2015-09-10,42.661467,-81.077133,166.38,"NTQB-2","Lotek"
70,15250,2014,"active",35407,2015-06-05,2015-08-07,42.91675,-80.3225,166.38,"NTQB-2","Lotek"
70,15251,2015,"active",35407,2015-06-03,2015-08-05,42.640217,-80.77695,166.38,"NTQB-2","Lotek"
70,15252,2016,"active",35407,2015-06-05,2015-08-07,42.8574,-80.342983,166.38,"NTQB-2","Lotek"
70,15253,2017,"active",35407,2015-06-04,2015-08-06,43.195533,-80.942,166.38,"NTQB-2","Lotek"
70,15254,2018,"active",35407,2015-06-04,2015-08-06,43.195533,-80.942,166.38,"NTQB-2","Lotek"
70,15255,2019,"active",35407,2015-06-08,2015-08-10,42.6465,-81.338983,166.38,"NTQB-2","Lotek"
70,15256,2020,"active",35407,2015-06-08,2015-08-10,42.6465,-81.338983,166.38,"NTQB-2","Lotek"
70,15257,2022,"active",35407,2015-06-08,2015-08-10,42.6465,-81.338983,166.38,"NTQB-2","Lotek"
70,15258,2023,"active",35407,2015-06-05,2015-08-07,42.91675,-80.3225,166.38,"NTQB-2","Lotek"
70,15259,2024,"active",35407,2015-06-05,2015-08-07,42.91675,-80.3225,166.38,"NTQB-2","Lotek"
70,15260,2025,"active",35407,2015-06-05,2015-08-07,42.8574,-80.342983,166.38,"NTQB-2","Lotek"
70,15261,2026,"active",35407,2015-06-05,2015-08-07,42.8574,-80.342983,166.38,"NTQB-2","Lotek"
70,15262,2027,"active",35407,2015-06-05,2015-08-07,42.91675,-80.3225,166.38,"NTQB-2","Lotek"
70,15263,2028,"active",35407,2015-06-05,2015-08-07,42.91675,-80.3225,166.38,"NTQB-2","Lotek"
70,15264,2029,"active",35407,2015-06-05,2015-08-07,42.8574,-80.342983,166.38,"NTQB-2","Lotek"
70,15265,2030,"active",35407,2015-06-05,2015-08-07,42.663467,-81.168883,166.38,"NTQB-2","Lotek"
70,15266,2031,"active",35407,2015-06-05,2015-08-07,42.66195,-80.972467,166.38,"NTQB-2","Lotek"
70,15267,2032,"active",35407,2015-06-05,2015-08-07,42.663467,-81.168883,166.38,"NTQB-2","Lotek"
70,15268,2034,"active",35407,2015-06-05,2015-08-07,42.663467,-81.168883,166.38,"NTQB-2","Lotek"
70,15269,2035,"active",35407,2015-06-10,2015-08-12,43.237667,-80.947083,166.38,"NTQB-2","Lotek"
70,15270,2036,"active",35407,2015-06-08,2015-08-10,42.66115,-81.063067,166.38,"NTQB-2","Lotek"
70,15271,2037,"active",35407,2015-06-05,2015-08-07,42.66195,-80.972467,166.38,"NTQB-2","Lotek"
70,15272,2038,"active",35407,2015-06-08,2015-08-10,42.6465,-81.338983,166.38,"NTQB-2","Lotek"
70,15273,2039,"active",35407,2015-06-05,2015-08-07,42.663467,-81.168883,166.38,"NTQB-2","Lotek"
70,15274,2040,"active",35407,2015-06-10,2015-08-12,43.237667,-80.947083,166.38,"NTQB-2","Lotek"
70,15275,2041,"active",35407,2015-06-08,2015-08-10,42.66115,-81.063067,166.38,"NTQB-2","Lotek"
70,15276,2042,"active",35407,2015-06-08,2015-08-10,42.66115,-81.063067,166.38,"NTQB-2","Lotek"
70,15277,2043,"active",35407,2015-06-12,2015-08-14,42.623183,-80.6004,166.38,"NTQB-2","Lotek"
70,15278,2044,"active",35407,2015-07-06,2015-09-07,42.718817,-80.294,166.38,"NTQB-2","Lotek"
70,15279,2045,"active",35407,2015-07-06,2015-09-07,42.718817,-80.294,166.38,"NTQB-2","Lotek"
70,15280,2046,"active",35407,2015-06-12,2015-08-14,42.623183,-80.6004,166.38,"NTQB-2","Lotek"
70,15281,2047,"active",35407,2015-06-04,2015-08-06,43.0416,-81.048583,166.38,"NTQB-2","Lotek"
70,15282,2049,"active",35407,2015-06-12,2015-08-14,42.623183,-80.6004,166.38,"NTQB-2","Lotek"
70,15283,2050,"terminated",35407,2015-06-22,2015-06-22,42.640217,-80.77695,166.38,"NTQB-2","Lotek"
70,15284,2051,"active",35407,2015-06-22,2015-08-24,42.659817,-80.90185,166.38,"NTQB-2","Lotek"
70,15285,2058,"active",35407,2015-06-12,2015-08-14,42.623183,-80.6004,166.38,"NTQB-2","Lotek"
70,15286,2059,"active",35407,2015-06-04,2015-08-06,43.0416,-81.048583,166.38,"NTQB-2","Lotek"
70,15287,2060,"active",35407,2015-06-02,2015-08-04,42.640217,-80.77695,166.38,"NTQB-2","Lotek"
70,15288,2061,"active",35407,2015-06-02,2015-08-04,42.624083,-80.727183,166.38,"NTQB-2","Lotek"
70,14596,2052,"active",35407,2015-06-17,2015-08-19,43.86858,-78.765723,166.38,"NTQB-2","Lotek"
70,14597,2053,"active",35407,2015-06-18,2015-08-20,44.273256,-77.860382,166.38,"NTQB-2","Lotek"
70,14598,2055,"active",35407,2015-06-17,2015-08-19,43.86858,-78.765723,166.38,"NTQB-2","Lotek"
70,14599,2056,"active",35407,2015-06-13,2015-08-15,43.895853,-78.630011,166.38,"NTQB-2","Lotek"
70,14600,2057,"active",35407,2015-06-13,2015-08-15,43.895853,-78.630011,166.38,"NTQB-2","Lotek"
70,14601,2062,"active",35407,2015-06-18,2015-08-20,44.273256,-77.860382,166.38,"NTQB-2","Lotek"
70,14602,2063,"active",35407,2015-06-17,2015-08-19,43.86858,-78.765723,166.38,"NTQB-2","Lotek"
70,14603,2064,"active",35407,2015-06-22,2015-08-24,44.10372,-78.153934,166.38,"NTQB-2","Lotek"
70,14604,2065,"active",35407,2015-06-15,2015-08-17,44.273256,-77.860382,166.38,"NTQB-2","Lotek"
70,14605,2066,"active",35407,2015-06-17,2015-08-19,43.895853,-78.630011,166.38,"NTQB-2","Lotek"
70,14606,2067,"active",35407,2015-06-16,2015-08-18,44.413643,-78.321368,166.38,"NTQB-2","Lotek"
70,14607,2068,"active",35407,2015-06-23,2015-08-25,44.413643,-78.321368,166.38,"NTQB-2","Lotek"
70,14608,2069,"active",35407,2015-06-19,2015-08-21,44.413643,-78.321368,166.38,"NTQB-2","Lotek"
70,14609,2070,"active",35407,2015-07-15,2015-09-16,43.895853,-78.630011,166.38,"NTQB-2","Lotek"
70,14610,2071,"active",35407,2015-06-17,2015-08-19,43.895853,-78.630011,166.38,"NTQB-2","Lotek"
70,14611,2072,"active",35407,2015-06-17,2015-08-19,43.86858,-78.765723,166.38,"NTQB-2","Lotek"
70,14612,2073,"active",35407,2015-06-18,2015-08-20,44.10372,-78.153934,166.38,"NTQB-2","Lotek"
70,14613,2074,"active",35407,2015-06-18,2015-08-20,44.10372,-78.153934,166.38,"NTQB-2","Lotek"
70,14614,2075,"active",35407,2015-06-18,2015-08-20,44.10372,-78.153934,166.38,"NTQB-2","Lotek"
70,14615,2076,"active",35407,2015-06-18,2015-08-20,44.273256,-77.860382,166.38,"NTQB-2","Lotek"
26,16932,6022,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16933,6048,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16934,6045,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16935,6046,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16936,6050,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16937,6055,"active",35407,2015-07-09,2015-08-27,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16938,6024,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16939,6038,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16940,6058,"active",35407,2015-07-23,2015-09-10,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16941,6062,"active",35407,2015-07-23,2015-09-10,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16942,6035,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16943,6028,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16945,6057,"active",35407,2015-07-23,2015-09-10,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16946,6039,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16947,6027,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16948,6025,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16949,6031,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16950,6036,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16951,6059,"active",35407,2015-07-23,2015-09-10,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16952,6066,"active",35407,2015-07-24,2015-09-11,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16953,6023,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16954,6032,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16955,6033,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16956,6061,"active",35407,2015-07-23,2015-09-10,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16957,6037,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16958,6067,"active",35407,2015-07-26,2015-09-13,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16959,6029,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16960,6030,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16961,6040,"active",35407,2015-06-30,2015-08-18,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16962,6049,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16963,6051,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16964,6060,"active",35407,2015-07-23,2015-09-10,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16965,6056,"active",35407,2015-07-23,2015-09-10,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16966,6065,"active",35407,2015-07-24,2015-09-11,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16967,6042,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16968,6047,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16969,6064,"active",35407,2015-07-24,2015-09-11,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16970,6063,"active",35407,2015-07-23,2015-09-10,45.890792,-64.353944,166.38,"NTQB-1","Lotek"
26,16971,6041,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16972,6043,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16973,6044,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16974,6054,"active",35407,2015-07-09,2015-08-27,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16975,6052,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
26,16976,6053,"active",35407,2015-07-03,2015-08-21,45.905013,-64.337883,166.38,"NTQB-1","Lotek"
123,23516,15016,"terminated",35912,2017-10-18,2018-01-01,54.4747,8.8432,150.1,"NTQB-1","Lotek"
123,23422,14678,"terminated",35912,2017-09-28,2018-01-01,54.682,8.7577,150.1,"NTQB-1","Lotek"
123,23426,14778,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23427,15019,"terminated",35912,2017-10-18,2018-01-01,54.4747,8.8432,150.1,"NTQB-1","Lotek"
123,23438,15018,"terminated",35912,2017-10-18,2018-01-01,54.4747,8.8432,150.1,"NTQB-1","Lotek"
123,23447,15003,"terminated",35912,2017-10-15,2018-01-01,54.4905,8.8141,150.1,"NTQB-1","Lotek"
123,23451,14771,"terminated",35912,2017-10-04,2018-01-01,54.682,8.7577,150.1,"NTQB-1","Lotek"
123,23452,14788,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23453,14772,"terminated",35912,2017-10-06,2018-01-01,54.4905,8.8141,150.1,"NTQB-1","Lotek"
123,23454,14782,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23460,15044,"terminated",35912,2017-10-21,2018-01-01,54.4747,8.8432,150.1,"NTQB-1","Lotek"
123,23463,14773,"terminated",35912,2017-10-07,2018-01-01,54.4905,8.8141,150.1,"NTQB-1","Lotek"
123,23464,14789,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23466,14781,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23468,14787,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23471,14677,"terminated",35912,2017-09-27,2018-01-01,54.682,8.7577,150.1,"NTQB-1","Lotek"
123,23477,15032,"terminated",35912,2017-10-19,2018-01-01,54.2826,8.6644,150.1,"NTQB-1","Lotek"
123,23480,15031,"terminated",35912,2017-10-19,2018-01-01,54.2826,8.6644,150.1,"NTQB-1","Lotek"
123,23488,14780,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23491,14675,"terminated",35912,2017-09-27,2018-01-01,54.682,8.7577,150.1,"NTQB-1","Lotek"
123,23493,15030,"terminated",35912,2017-10-19,2018-01-01,54.2826,8.6644,150.1,"NTQB-1","Lotek"
123,23497,14679,"terminated",35912,2017-09-28,2018-01-01,54.682,8.7577,150.1,"NTQB-1","Lotek"
123,23498,15017,"terminated",35912,2017-10-18,2018-01-01,54.4747,8.8432,150.1,"NTQB-1","Lotek"
123,23499,15004,"terminated",35912,2017-10-15,2018-01-01,54.4905,8.8141,150.1,"NTQB-1","Lotek"
123,23500,14785,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23495,14784,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23504,14779,"terminated",35912,2017-10-08,2018-01-01,54.5078,9.1204,150.1,"NTQB-1","Lotek"
123,23506,15028,"terminated",35912,2017-10-19,2018-01-01,54.2826,8.6644,150.1,"NTQB-1","Lotek"
123,23507,15033,"terminated",35912,2017-10-19,2018-01-01,54.2826,8.6644,150.1,"NTQB-1","Lotek"
218,32025,19802,"terminated",35912,2018-10-05,2019-01-01,54.5251,8.8767,150.1,"NTQB2-2","Lotek"
218,32023,19862,"terminated",35912,2018-10-10,2019-01-01,54.8384,8.8015,150.1,"NTQB2-2","Lotek"
218,32012,19805,"terminated",35912,2018-10-06,2019-01-01,54.5251,8.8767,150.1,"NTQB2-2","Lotek"
218,32037,19870,"terminated",35912,2018-10-09,2019-01-01,54.8384,8.8015,150.1,"NTQB2-2","Lotek"
218,31990,19812,"terminated",35912,2018-10-07,2019-01-01,54.8384,8.8015,150.1,"NTQB2-2","Lotek"
218,31986,19813,"terminated",35912,2018-10-07,2019-01-01,54.8384,8.8015,150.1,"NTQB2-2","Lotek"
218,31969,19807,"terminated",35912,2018-10-06,2019-01-01,54.5251,8.8767,150.1,"NTQB2-2","Lotek"
218,31975,19775,"terminated",35912,2018-10-04,2019-01-01,54.4747,8.8432,150.1,"NTQB2-2","Lotek"
218,31983,19848,"terminated",35912,2018-10-08,2019-01-01,54.5251,8.8767,150.1,"NTQB2-2","Lotek"
218,31979,19772,"terminated",35912,2018-10-04,2019-01-01,54.4747,8.8432,150.1,"NTQB2-2","Lotek"
218,31980,19863,"terminated",35912,2018-10-10,2019-01-01,54.8384,8.8015,150.1,"NTQB2-2","Lotek"
218,31955,19774,"terminated",35912,2018-10-04,2019-01-01,54.4747,8.8432,150.1,"NTQB2-2","Lotek"
218,31940,19811,"terminated",35912,2018-10-07,2019-01-01,54.8384,8.8015,150.1,"NTQB2-2","Lotek"
218,31936,19780,"terminated",35912,2018-10-03,2019-01-01,54.4747,8.8432,150.1,"NTQB2-2","Lotek"
218,31937,19844,"terminated",35912,2018-10-09,2019-01-01,54.5251,8.8767,150.1,"NTQB2-2","Lotek"
123,28322,16072,"terminated",35912,2018-03-24,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28310,16066,"terminated",35912,2018-03-23,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28311,16067,"terminated",35912,2018-03-24,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28313,16069,"terminated",35912,2018-03-27,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28241,16065,"terminated",35912,2018-03-21,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28242,16068,"terminated",35912,2018-03-21,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28261,16049,"terminated",35912,2018-03-23,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28248,16042,"terminated",35912,2018-03-24,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28249,16043,"terminated",35912,2018-03-23,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28250,16044,"terminated",35912,2018-03-24,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28252,16045,"terminated",35912,2018-03-24,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28253,16046,"terminated",35912,2018-03-25,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28227,16048,"terminated",35912,2018-03-21,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28228,16050,"terminated",35912,2018-03-25,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28230,16052,"terminated",35912,2018-03-21,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28233,16056,"terminated",35912,2018-03-21,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28236,16061,"terminated",35912,2018-03-25,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28237,16063,"terminated",35912,2018-03-22,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28239,16064,"terminated",35912,2018-03-20,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28244,16071,"terminated",35912,2018-03-25,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28245,16073,"terminated",35912,2018-03-25,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28246,16075,"terminated",35912,2018-03-21,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28265,16051,"terminated",35912,2018-03-23,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28273,16053,"terminated",35912,2018-03-25,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28275,16054,"terminated",35912,2018-03-23,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28279,16074,"terminated",35912,2018-03-24,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28281,16055,"terminated",35912,2018-03-27,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28286,16057,"terminated",35912,2018-03-23,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28287,16058,"terminated",35912,2018-03-26,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28289,16059,"terminated",35912,2018-03-23,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28293,16060,"terminated",35912,2018-03-26,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
123,28295,16062,"terminated",35912,2018-03-24,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
298,28121,16454,"active",35912,2018-04-13,2018-05-20,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28126,16456,"active",35912,2018-04-17,2018-05-24,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28167,16237,"active",35912,2018-04-09,2018-05-21,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28168,15965,"active",35912,2018-03-17,2018-04-28,54.1844,7.8829,150.1,"NTQB2-1","Lotek"
298,28169,16102,"active",35912,2018-04-02,2018-05-14,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28170,16103,"active",35912,2018-04-02,2018-05-14,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28171,16228,"active",35912,2018-04-07,2018-05-19,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28173,16220,"active",35912,2018-04-04,2018-05-16,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28174,15959,"active",35912,2018-03-15,2018-04-26,54.1844,7.883,150.1,"NTQB2-1","Lotek"
298,28123,16451,"active",35912,2018-04-12,2018-05-19,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28124,16453,"active",35912,2018-04-12,2018-05-19,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28177,16235,"active",35912,2018-04-09,2018-05-21,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28178,16233,"active",35912,2018-04-08,2018-05-20,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28180,15969,"active",35912,2018-03-19,2018-05-04,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28190,15967,"active",35912,2018-03-18,2018-05-03,54.1846,7.8828,150.1,"NTQB2-1","Lotek"
298,28184,16226,"active",35912,2018-04-07,2018-05-23,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28198,16232,"active",35912,2018-04-08,2018-05-24,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28202,16222,"active",35912,2018-04-05,2018-05-26,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28211,15960,"active",35912,2018-03-16,2018-05-06,54.1843,7.883,150.1,"NTQB2-1","Lotek"
298,28222,16082,"active",35912,2018-03-28,2018-05-05,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
123,28223,16041,"terminated",35912,2018-03-21,2018-08-01,53.6833,8.0167,150.1,"NTQB2-1","Lotek"
298,28130,15980,"active",35912,2018-03-24,2018-04-30,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28131,15968,"active",35912,2018-03-18,2018-04-24,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28132,16085,"active",35912,2018-03-29,2018-05-05,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28133,16088,"active",35912,2018-03-30,2018-05-06,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28134,16100,"active",35912,2018-04-01,2018-05-08,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28135,16239,"active",35912,2018-04-10,2018-05-17,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28136,16221,"active",35912,2018-04-04,2018-05-11,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28137,16229,"active",35912,2018-04-08,2018-05-15,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28138,16227,"active",35912,2018-04-07,2018-05-14,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28139,16101,"active",35912,2018-04-02,2018-05-09,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28140,15978,"active",35912,2018-03-24,2018-05-01,54.1845,7.883,150.1,"NTQB2-1","Lotek"
298,28141,15961,"active",35912,2018-03-16,2018-04-23,54.1843,7.8831,150.1,"NTQB2-1","Lotek"
298,28142,16238,"active",35912,2018-04-10,2018-05-18,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28143,15990,"active",35912,2018-03-25,2018-05-02,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28144,16095,"active",35912,2018-03-31,2018-05-08,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28145,16084,"active",35912,2018-03-29,2018-05-06,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28146,16078,"active",35912,2018-03-27,2018-05-04,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28147,15972,"active",35912,2018-03-19,2018-04-26,54.1846,7.8828,150.1,"NTQB2-1","Lotek"
298,28148,15989,"active",35912,2018-03-25,2018-05-02,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28149,16080,"active",35912,2018-03-28,2018-05-05,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28150,15971,"active",35912,2018-03-19,2018-04-26,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28151,15974,"active",35912,2018-03-21,2018-04-28,54.1845,7.8831,150.1,"NTQB2-1","Lotek"
298,28152,15976,"active",35912,2018-03-22,2018-04-29,54.1845,7.883,150.1,"NTQB2-1","Lotek"
298,28153,15979,"active",35912,2018-03-24,2018-05-01,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28154,16079,"active",35912,2018-03-27,2018-05-04,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28155,16091,"active",35912,2018-03-30,2018-05-07,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
298,28156,15962,"active",35912,2018-03-16,2018-04-23,54.1843,7.883,150.1,"NTQB2-1","Lotek"
298,28157,15966,"active",35912,2018-03-17,2018-04-24,54.1845,7.8829,150.1,"NTQB2-1","Lotek"
